Name,Member Number,Class,5%,35%,Mean,65%,95%,Low Place,Mid Place,High Place,Actual Percent,Actual Place
Justine Williams,A84390,M,82.88784942810292,86.17112972023367,88.9602300972558,92.73769030449515,96.02097059662589,72,33,15,79.26787149266885,82
Ben Czyzewski,A122115,GM,82.8072223266433,85.91135979819157,89.0551512016042,92.1196347412881,95.22377221283635,73,33,21,89.05132297506105,23
Jake Walker,A119469,M,82.40095082163664,85.85347281766468,88.68508039335333,92.75851680972075,96.21103880574877,77,34,15,79.25595244680467,85
Stephen Lutman,A78694,GM,81.9398061418373,85.31729696838032,89.03581103274348,92.0722786214664,95.44976944800942,77,33,21,80.51573873561148,70
Clark Cagle,A70601,M,81.86225903794681,84.35822648862207,86.4324395447914,89.35016138997257,91.84612884064782,102,51,33,82.76720630330821,54
Keanu Sy,TY103667,GM,81.79254545748393,84.45844099451688,87.13094197657513,89.79023206858277,92.45612760561572,94,49,30,79.9777376229339,77
Tim Dunderi,A116283,GM,81.79071049808155,85.22050476921395,88.84493907234854,92.08009331147872,95.50988758261111,79,34,21,84.92465900902228,41
Kevin Izatt,A84955,M,81.63100880528819,84.74137868214109,87.5553718655723,90.96211843584685,94.07248831269973,90,44,26,85.72310052428341,39
Greg Jordan,TY60069,U,81.59852221598071,86.00220396319068,88.42422892415615,94.80956745761061,99.21324920482057,77,38,9,84.26201453565648,48
Ryan Mcmaken,A123174,M,80.96391775703297,84.33269876694204,87.15804983557797,91.07026078676019,94.43904179666924,96,49,24,79.6688486118147,78
Jim Steele,A134163,A,80.72206339156963,83.92603829623906,86.41124808273344,90.33398810557792,93.53796301024734,104,51,29,82.20465932467735,58
Michael Norman,A132639,M,80.66668710381748,84.04973327342918,87.32258357469554,90.81582561265259,94.19887178226429,96,45,27,81.66508112208848,60
Henning Wallgren,A25335,M,80.57173532945978,84.2640443677998,87.89922572648334,91.64866244447983,95.34097148281982,91,40,22,84.28558243489996,47
Cameron Templin,A115726,GM,80.35108500261873,83.89308725645282,86.43775414908504,90.97709176412103,94.51909401795511,104,51,26,87.23322221814765,32
Carson Herding,A128043,M,80.1272514019733,83.05433746598368,85.86613068711537,88.90850959400443,91.8355956580148,108,53,34,79.2330918665436,86
Ben Brown,A95163,M,80.07733947086308,83.41681350901537,86.50140395364926,90.0957615853199,93.43523562347218,105,51,29,0.0,491
John Treat,A128047,M,79.98882945470788,83.90902842908726,87.2031483874744,91.74942637784598,95.66962535222535,101,48,22,80.51791799715126,69
Ben Egelston,A138379,M,79.87130011010336,84.25427791605014,86.66491570932087,93.0202335279437,97.40321133389047,102,50,13,89.67804070626049,19
Magnus Krohn,TY132693,M,79.36663558442166,82.90777624248757,86.21427306886066,89.99005755861937,93.53119821668527,107,51,29,82.72236122090955,55
Joshua Shaw,A91022,GM,79.36486059598093,82.67330806571937,85.84486354902519,89.29020300519626,92.59865047493469,108,53,33,82.76741089208058,53
Eric Steiner,TY81469,GM,79.33357879894197,83.30943819359119,85.79290535299103,91.2611569828896,95.23701637753881,107,54,24,84.04034777649456,49
Zachary McLaughlin,TY112345,GM,79.21284139919294,82.12550004908846,84.81047890047357,87.95081734887947,90.86347599877497,118,62,40,78.78739362366667,88
Morgan Leonhardt,TY102754,M,79.15742363407732,82.12945537268995,85.01430433312476,88.07351884991516,91.04555058852779,117,61,39,78.19634355816821,93
Roman Vrublevskiy,L5432,A,79.14984561131209,82.53447673789942,85.45921578730348,89.3037389910741,92.68837011766142,112,58,33,80.268476672975,72
Bo Oeltjen,A107036,M,78.96657104640038,82.36740709606177,86.13941486134217,89.16907919538458,92.56991524504599,108,52,33,75.6748587821457,124
Patrick Posadas,A130592,M,78.91933709108339,82.85232590826486,86.4539039780779,90.71830354262782,94.65129235980929,107,51,28,79.42378694127385,79
Keith Tyler,L2525,GM,78.81952065586702,81.54062714691565,84.37470103316852,86.98284012901291,89.70394662006156,120,66,50,72.6075255694975,163
James Ramos,TY65542,A,78.2522021958226,82.32394027576338,84.56339621973079,90.46741643564492,94.5391545155857,118,63,29,80.08915299723665,73
Matthew Nash,L5009,M,78.2386935664432,82.06475501778296,85.05807554074528,89.71687792046248,93.54293937180223,118,61,31,77.93666639391257,94
Jon Bautista,A88221,GM,78.15035550408037,82.06934804565098,86.09401731662551,89.90733312879223,93.82632567036285,110,52,29,82.36813617786535,56
Rodney Hawkins,TY130714,M,78.14272373020106,82.29130907166709,84.88049417234319,90.58847975459915,94.73706509606518,117,62,29,81.1495210171044,67
Shane Coley,L5387,GM,78.02660883516339,82.42536878249523,84.84468675352772,91.22288867715889,95.62164862449072,117,62,24,88.9037185352197,24
Marlo ralph Migrino,A132627,A,77.63163252408361,81.37766239288584,83.89674163206033,88.86972213049027,92.61575199929251,126,70,34,70.43186124780073,184
Joel Fisher,A115917,M,77.58946178231724,81.37750367997782,85.29738892128375,88.95358747529902,92.7416293729596,118,59,33,76.78449290764038,112
David Miller,TY81670,M,77.50995758468667,81.17266114465383,85.29530844929421,88.49806826458813,92.16077182455528,118,59,36,81.4092658990314,63
Riley Bowman,L5336,M,77.50532929605349,81.45519956697798,85.22058731516772,89.35494010882691,93.30481037975137,118,59,33,77.42726387021371,106
David Murphy,A98899,M,77.4865447664496,81.33424607995269,85.14210348827149,89.02964870695887,92.87735002046196,118,61,33,76.556907685485,115
Casey Ryan,FY82686,GM,77.3319580647693,81.52161678874822,85.48168597577504,89.90093423670605,94.09059296068499,118,57,29,77.78393493407727,99
Deshaun “DJ” Jenkins,A133084,M,77.2883235256138,80.85147476651353,83.84710272153681,87.97777724831305,91.54092848921279,129,70,39,76.50014361521784,117
Wesley Cronin,L5096,M,77.24133221498602,81.0764809289562,85.13025354865174,88.74677835689653,92.5819270708667,118,61,34,84.65403639746667,43
Trey Ward,A130809,M,77.06665451321702,81.19230858843711,83.60598644191576,89.44361673887731,93.56927081409741,129,71,33,74.41889812237005,136
John Martello,FY134078,GM,76.91758194935268,80.77203988898161,84.5394989210069,88.4809557682394,92.3354137078683,125,65,37,76.06295985299366,119
Micah Swan,TY96364,M,76.8899766146095,80.29374286944588,83.84651063021641,87.10127537911862,90.50504163395499,131,70,49
Jesse Newton,TY89958,GM,76.82989608589072,80.73294192605367,84.45084366759725,88.53903360637958,92.44207944654251,127,66,36,77.82739331828947,97
Samuel Lorino,A114066,M,76.72080842642029,80.60084186468787,84.5364264884665,88.36090874122299,92.24094217949056,127,65,38,78.36991730148925,92
Caleb Higby,A80603,M,76.66188087308328,80.82955510673142,83.35119034670768,89.16490357402772,93.33257780767588,131,77,33
Devin Degray,A133487,A,76.5173320513997,80.49847933032974,83.12095018464379,88.46077388818985,92.4419211671199,133,82,37,73.60255477106499,148
Billy Barton,A113228,GM,76.44398178557203,80.8952197264417,85.7964552818301,89.797695608181,94.24893354905065,118,53,30,77.38373590015742,107
Saul Allen,TY104860,GM,76.4023677298821,80.29699739218368,84.19976356352018,88.08625671678686,91.98088637908846,130,68,39,80.49488353482143,71
Joshua Espinosa,TY133889,A,76.33342087715414,80.10742970037899,83.11405501348891,87.65544734682867,91.4294561700535,134,82,42,0.0,481
Tyrel Cooper,A135047,A,76.2912577070519,79.39564472802228,82.01834653951774,85.60441876996303,88.70880579093341,143,94,56,79.25764792962883,84
Corrie Harlow,A135704,M,76.06901364045417,79.97026681046192,83.5753248741417,87.7727731504774,91.67402632048515,133,72,42,81.36820333143145,64
Jonathan Anderson,A56236,M,75.73805825448794,78.69327324983982,81.46341622169207,84.60370324054355,87.55891823589543,151,101,63,0.0,489
Payton Garcia,A136092,M,75.66025843306774,79.80654648998173,83.43354452773224,88.09912260380972,92.24541066072372,134,77,39,74.4632148509709,135
Ricky Labistre,A112657,M,75.63242099505071,79.50016443486099,82.40993839777687,87.23565131448157,91.10339475429184,139,89,47,60.98840536974056,307
Tucker Schmidt,A93627,M,75.36612421658964,79.45240045654299,83.97672540086842,87.62495293644969,91.71122917640304,133,70,42,80.88805608359189,68
James Cantrell,L4837,M,75.16862943077007,79.32491516626928,83.73195044906655,87.6374866372677,91.79377237276691,135,70,42,77.21026634172888,109
Stephen Van,A84775,M,75.09860639267039,79.38723839258856,83.39326433330032,87.96450239242486,92.253134392343,136,77,40,70.79448096544874,181
Joshua Dawson,A114861,M,75.00261695984621,79.19024870042567,83.56335601006096,87.56551218158461,91.75314392216409,136,73,44,74.87505553523634,130
Matthew Chuey,A98334,M,74.85930777723921,78.85831380297188,82.52401560808522,86.85632585443723,90.8553318801699,144,88,50,79.14361204591565,87
Tony Mazza,A77602,M,74.73678346864119,79.07302919302778,82.29661452923412,87.74552064180095,92.08176636618754,144,91,42,73.32787035771963,152
Breno Lima,TY101033,M,74.66755835241882,79.29100509805676,83.99530700112275,88.53789858933261,93.16134533497053,134,70,36,81.91929509993507,59
Todd Sindelar,TY28555,GM,74.64028844417126,78.92653892714378,83.24648073162642,87.49903989308888,91.78529037606141,138,80,44,77.91738176943436,95
Brian Levy,TY84373,M,74.61638730364768,79.19407064890657,83.32541769231806,88.34943733942436,92.92712068468325,138,80,39,73.96630854515456,145
Drew Maruski,A134934,M,74.0236119996105,78.13614712646216,81.89860827931771,86.36121738016548,90.47375250701715,151,94,51,74.55305379571297,134
Josh Stone,A116865,M,74.01262057444305,77.48117512560945,80.97590650546988,84.41828422794228,87.88683877910869,158,105,66,73.480855319843,150
Allan Webster,TY96532,M,73.986859817381,78.10669372026075,81.39218777443008,86.34636152602023,90.46619542889998,155,101,51,73.7141828859751,147
Katon Bingham,A124172,M,73.95265584868855,78.08228742126651,82.04294896106519,86.34155056642246,90.47118213900042,151,94,51,77.38006722942686,108
Morgan Gunnell,A126740,GM,73.8728932616441,78.4492157403425,81.48157248718016,87.60186069773927,92.17818317643766,153,101,43,84.53095369326086,44
Peter Woolard,A133047,M,73.68841330544028,77.78061285947764,81.76686807687292,85.96501196755234,90.05721152158969,155,96,53,77.66772218983076,101
Ashley Robertson,A79003,GM,73.47961084562235,77.4727141776739,81.67833212195532,85.45892084177702,89.45202417382858,157,97,58,72.61629379971848,161
Ryan Bays,L5095,M,73.38757852071906,76.69086196262253,79.83890813221915,83.29742884642948,86.60071228833296,167,113,80,75.19479068400247,129
Paul Felker,TY107123,M,73.31878730524596,77.63542773731761,81.51928278430303,86.26870860146096,90.58534903353264,157,101,51,73.29912110936814,153
Joseph White,A97335,A,73.31362602291529,77.20671517432837,80.5752501459217,84.99289347715452,88.8859826285676,162,109,61,69.79650670470392,194
Zach Petzoldt,L5071,M,73.29633338446193,77.59281113933879,81.84286172516838,86.18576664909251,90.48224440396936,155,94,51,80.05185646033368,74
Jake Mansfield,A101123,A,73.11994202565863,77.71701478903967,81.1837460301867,86.91116031580174,91.50823307918277,158,104,50,78.60808813220612,91
Joe Garcia,A86033,M,72.9000177725515,77.07509724366155,80.68725016886191,85.42525618588165,89.6003356569917,162,108,58,67.05782818214807,224
Lee Nuguit,A83270,A,72.80628696650079,77.57718411699027,80.69070878221487,87.1189784179692,91.88987556845866,160,108,49,75.81704372915488,123
Dustin Potter,FY97290,A,72.72615332238921,76.72467010495694,79.7957190092032,84.7217036700924,88.72022045266014,167,113,62,73.0484585235145,155
Zuoming Zheng,L5295,M,72.67504441288244,76.4279857817096,79.91966611023874,83.9338685193639,87.68680988819105,167,113,70,74.39146447506833,138
Micha McLain,A130958,A,72.64427795249776,76.67133073971642,80.2385179916906,84.72543631415374,88.7524891013724,167,109,62,79.37475026972568,81
Andrew Capozzi,TY92671,A,72.4453798033488,76.67460278315463,80.12007770743121,85.13304874276629,89.36227172257213,167,109,61,71.47458741384818,173
Jeff Slusser,A76095,M,72.29029915052858,76.4538642862417,80.61541237051306,84.78099455766794,88.94455969338104,166,109,62,77.63520402798655,102
Ron Francisco,A35324,GM,72.20235208418953,76.37469920694474,80.76088152060862,84.71939345245514,88.89174057521035,165,106,62,79.25843404309259,83
Jake Scheuch,A108448,A,72.12273231326792,76.51731293384557,79.99459711757659,85.30647417500087,89.7010547955785,167,112,59,70.63957385584048,182
Rachel Harper,L4667,M,71.5839185734861,75.94530579475958,79.55271857331734,84.66808023730654,89.02946745858003,171,118,62,67.63490471057271,220
Mark Bradley,TY35490,M,71.39944667025031,75.4093127378173,79.23506061183443,83.42904487295127,87.43891094051823,178,119,77,68.33383553568628,212
Matt Hopkins,L4896,GM,71.23458447579598,74.91226768707864,78.90500275039159,82.26763410964394,85.94531732092659,179,121,91,81.49628802354317,62
Ian Zacher,TY81825,M,71.14395387974317,75.73813699003252,80.40567184290262,84.92650321061123,89.52068632090058,169,109,62,0.0,490
Chase Rains,A106099,M,71.08305807021931,75.54452071980778,79.5981085077047,84.46744601898472,88.92890866857317,174,116,65,69.90338363980443,192
Jonathan Naugle,A134288,A,70.58782052373483,75.08351720877909,77.75323319781764,84.07491057886757,88.57060726391181,181,132,69,67.31344084154503,223
Luther Hyslop,A130712,M,70.3053453765454,74.97203896413376,78.68546217230192,84.3054261393105,88.97211972689885,179,123,66,73.86479101610585,146
Donovan Stettner,A116463,M,70.23480988411877,74.8012004958891,79.41211496838179,83.93398171942978,88.50037233120011,179,119,70,74.86630614094678,131
Sam Knapp,A137847,A,69.9868144065844,74.52258212071683,78.3701633618462,83.59411754898166,88.12988526311408,181,127,71,72.98904279677481,156
Luke Faust,TY112568,A,69.86931336276467,74.86496669645378,77.78083924554345,84.85627336383196,89.85192669752105,182,132,62,76.5401385480854,116
Alecia Russell,TY104195,M,69.76912067857282,74.2264618119637,78.3287532859161,83.14114407874544,87.59848521213631,182,127,82,74.20969003080309,140
Alexandru Davidovici,A120293,M,69.76427869267897,74.70775253977806,80.21818698344515,84.59470023397623,89.53817408107531,177,109,63,72.86471752364395,158
Hal Ko,A107805,M,69.69692619203161,74.1280555327787,78.41495623934387,82.99031421427287,87.42144355501995,182,126,83,77.48083943573293,105
Kyle Konopa,A107915,M,69.63060847391202,74.06007044491524,77.64320805673775,82.91899438692165,87.34845635792485,184,133,84,71.10134190955172,179
James Yeom,TY71640,M,69.45799308250533,74.09373082586038,78.15249626610361,83.3652063125705,88.00094405592557,184,131,77,75.5413521133655,126
Robert Hilfiker,A58687,M,69.41461751541632,73.27342148896247,77.32197994433288,80.99102943605475,84.84983340960088,189,136,105,72.70090023454985,160
Daniel Feltyberger,A110177,M,69.29789551087134,74.06337622802897,78.16092002668924,83.59433766234422,88.35981837950185,184,131,71,64.86941719663083,254
Marc Cuslidge,L5369,A,69.28588624817267,73.33109483032447,76.39178153682775,81.42151199462808,85.46672057677988,194,141,101,72.24538435971233,164
Nathan Corr,A110804,B,69.20922514157951,73.88671631975012,77.3140711849759,83.24169867609132,87.91918985426193,188,136,80,75.40730027794348,128
Lafe Kunkel,L5171,M,69.04126314806979,73.62775991547635,78.44254864532533,82.80075345028943,87.38725021769598,184,126,84,77.13213268467702,110
Brad Mckiernan,A59267,M,68.98920473047015,72.3638932733617,75.88658116575373,79.1132703591448,82.48795890203634,201,147,121,72.18370579498996,165
Jeff Rockwell,A99506,M,68.94196345585104,73.48005191618094,77.39811645346946,82.55622883684072,87.0943172971706,189,135,88,69.21435306528397,203
Casey Reed,L5371,U,68.93256845689979,79.5827095387007,85.4402871336912,100.8829917023025,111.53313278410342,127,58,1,87.09478159152604,34
Hunter Eversole,TY134565,M,68.92844244613978,73.80672830214334,77.34678184104799,83.56330001415049,88.44158587015404,188,135,73,77.87328735993381,96
Dennis Tran,A138127,A,68.84319631582011,73.75736848471816,77.40183036059224,83.58571282251421,88.49988499141226,188,135,72,77.07624281446053,111
Nestor Laserna,TY42928,A,68.59146101217222,73.20005735931116,77.14782865261883,82.4172500535891,87.02584640072806,191,136,89,69.92265936348005,191
Dave del rosario,A127768,M,68.5436904531018,73.30225512899193,77.20565903759542,82.8193844807722,87.57794915666233,190,136,84,67.40902736036965,221
Stephen Corson,TY134065,A,68.50325572225563,72.93824467532605,77.87897846558177,81.80822258146686,86.24321153453728,189,132,95,70.0841611474331,189
Rory Crawford,A123317,A,67.98682526533989,72.52138887840539,75.9967926329633,81.5905161045364,86.1250797176019,198,147,100,73.20105929190069,154
Russ Pope,A114796,M,67.96203786664854,72.5832330144126,76.4874280446439,81.82562330994068,86.44681845770474,196,139,94,67.3245061552073,222
David Marton,TY91756,A,67.72039827103195,72.42980710211458,75.81668892695859,81.84862476427985,86.55803359536247,201,148,94,65.13942622516443,249
Andy Dang,A139747,B,67.68990901441879,72.78775885170083,76.19389735632421,82.9834585262649,88.08130836354692,196,144,83,67.69017288854397,219
Steve Dittmann,TY80590,M,67.53654900509714,71.72936874919264,75.68480597401084,80.11500823738369,84.30782798147919,210,148,109,71.15657192868203,177
Ben Berling,A122751,M,67.47157004922582,71.99434710820385,76.07414415863512,81.03990122615987,85.56267828513789,204,146,105,70.7975729597119,180
Jonathan Gilbert,A101455,M,67.4604401956103,72.30732974994449,77.02308492317759,82.00110885861282,86.847998412947,195,137,94,76.61978012766248,114
Paul Clark jr,L4730,M,67.45873122952844,72.4159313448409,78.82209756914114,82.3303315754658,87.28753169077828,187,123,91,76.37623724186248,118
Aaron Frost,A100589,A,67.27914286510219,72.0889612580474,76.36321369900479,81.70859804393783,86.51841643688304,198,141,97,78.64690070335442,90
Thomas Howard,L3232,M,66.75177559646693,71.84839029735699,77.34221576967222,82.04161969913712,87.13823440002719,196,135,94,71.19797570010621,176
Dyami Isely,A117077,B,66.7278712080888,71.6671627315814,74.64862689323132,81.5457457785666,86.48503730205918,214,159,100,77.58780998017228,104
Samir Patel,B97,GM,66.37342791622764,71.15940317523454,75.47360701983429,80.73135369324838,85.51732895225528,214,152,106,73.55716597172179,149
John Morgan,A57282,M,66.37026768611057,70.88328478196185,75.31827955777082,79.9093189736644,84.42233606951567,214,154,113,64.02574200111181,263
Jon Khouri,A83629,A,66.04838333564072,71.29680906015135,75.24854311384082,81.79366050917262,87.04208623368326,214,156,95,77.59803306671392,103
Jon-Luc Ruben,TY80501,A,65.97317864605684,70.61882616021082,74.80064275667027,79.91012118851873,84.5557687026727,219,158,113,69.64630508842961,199
Cody George,A127310,A,65.89444220610041,70.49738316995888,75.2808203800048,79.70326509767584,84.30620606153431,216,155,116,71.64319550569554,170
Trent Miller,TY125375,A,65.81890627169835,70.72370676869822,74.51472752404729,80.53330776269797,85.43810825969783,221,161,109,75.88242098087852,121
Joe Adams,A128439,M,65.53780502278596,70.21075642939984,72.78087970303746,79.55665924262756,84.22961064924142,238,174,118,77.82272571559065,98
Heath Krier,A124027,M,65.44311261031973,70.37403147887295,75.38166265401554,80.23586921597939,85.16678808453261,216,154,109,68.9718880143139,204
Skyler Davis,A146835,B,65.40744862750002,70.53879955915644,74.4177614076677,80.80150142246931,85.93285235412574,224,162,106,77.71068029853967,100
TreVon Barber,A102687,M,64.96530551515255,69.86075434988224,74.85869789978823,79.65165201934164,84.54710085407135,225,158,116,74.2551826386028,139
Kyle Stephens,L4687,M,64.95927981718206,69.04191212791437,73.14724073819116,77.20717674937903,81.28980906011134,240,171,136,70.02867822707113,190
Denny Carter,A60752,M,64.69687546250337,70.0302630627488,74.76483988163093,80.69703826323966,86.0304258634851,225,158,107,71.96844260880091,167
Van Lam,TY131349,B,64.6602801148076,68.96592043818849,72.72926720702041,77.57720108495023,81.8828414083311,242,174,133,58.588649559779974,333
Tom Carlson,TY75573,M,64.23213491835065,69.3594141431729,73.7734428915967,79.61397259281743,84.7412518176397,238,167,116,68.65095333086255,209
Zachariah Watson,TY109052,B,64.09224302186118,68.0882900894351,71.63963023539345,76.08038422458294,80.07643129215684,255,180,146,68.33117420231571,213
Gary Spikowski,A108215,B,64.08024008791418,68.92610702848003,72.60860170295828,78.61784090961172,83.46370785017756,245,176,123,75.8878809485711,120
John Lohlun,A101785,M,63.96753243792084,68.04468201243233,71.86822948280826,76.19898116145534,80.27613073596685,254,180,144,64.86247548101176,255
Charles Kil,TY136463,A,63.950514881739664,68.12762856882976,71.8157337199547,76.48185594300998,80.65896963010007,254,180,139,64.35746920752908,258
Stephen Tomilson,TY123292,A,63.87528440462182,68.96329761235509,73.13075722962289,79.13932402782162,84.22733723555488,241,171,120,70.16574797690758,188
Roy Stedman,L3082,M,63.80781501409673,68.43893415981009,73.75756407721768,77.70117245123683,82.33229159695018,240,167,133,74.74874641420763,132
Jake Martens,A52987,M,63.805807690994435,67.92169457523991,72.14406435233897,76.15346834373086,80.26935522797633,254,179,144,71.14510973030167,178
Sheila Brey,TY5892,A,63.631906450726774,67.98899758774188,71.90644534720607,76.70317986177207,81.06027099878716,254,180,139,65.09137644547164,251
Loren Farinelli,A130292,A,63.446696928659186,68.1175457232312,71.96420921825258,77.45924331237524,82.13009210694726,253,180,135,71.36139091182388,175
Derek Chen,L5558,A,63.442235553145686,68.5865638424237,73.80857120632739,78.87522042097972,84.01954871025772,240,167,123,68.77902856209404,205
Michael Beavers,A118318,A,63.342441824326144,68.04788230617534,71.82929076800248,77.45876326987371,82.16420375172291,254,180,135,65.20788411951017,248
Buck Lawler,A142547,U,63.286292925663915,70.09365980198335,73.83771158395905,83.70839355462223,90.51576043094167,230,167,70,68.72714157856595,206
Diego Reyna,A129799,B,63.14013075993905,68.28545945816954,73.04275717308872,78.57611685463048,83.72144555286097,246,172,123,72.05085881996077,166
Kasey Jarrell,A140592,A,62.90792858503874,67.80826857099748,70.50345556327481,77.608948542915,82.50928852887375,257,190,133
